geracao;fi;distancia
291;9.491145456495477E-6;105361.36071074831;
292;9.491145456495477E-6;105361.36071074831;
293;9.491145456495477E-6;105361.36071074831;
294;9.491145456495477E-6;105361.36071074831;
295;9.491145456495477E-6;105361.36071074831;
296;9.491145456495477E-6;105361.36071074831;
297;9.491145456495477E-6;105361.36071074831;
298;9.491145456495477E-6;105361.36071074831;
299;9.491145456495477E-6;105361.36071074831;
300;9.491145456495477E-6;105361.36071074831;
301;9.491145456495477E-6;105361.36071074831;
302;9.491145456495477E-6;105361.36071074831;
303;9.491145456495477E-6;105361.36071074831;
304;9.491145456495477E-6;105361.36071074831;
305;9.491145456495477E-6;105361.36071074831;
306;9.491145456495477E-6;105361.36071074831;
307;9.491145456495477E-6;105361.36071074831;
308;9.491145456495477E-6;105361.36071074831;
309;9.491145456495477E-6;105361.36071074831;
310;9.491145456495477E-6;105361.36071074831;
311;9.491145456495477E-6;105361.36071074831;
312;9.491145456495477E-6;105361.36071074831;
313;9.491145456495477E-6;105361.36071074831;
314;9.491145456495477E-6;105361.36071074831;
315;9.491145456495477E-6;105361.36071074831;
316;9.491145456495477E-6;105361.36071074831;
317;9.491145456495477E-6;105361.36071074831;
318;9.491145456495477E-6;105361.36071074831;
319;9.491145456495477E-6;105361.36071074831;
320;9.491145456495477E-6;105361.36071074831;
321;9.491145456495477E-6;105361.36071074831;
322;9.491145456495477E-6;105361.36071074831;
323;9.491145456495477E-6;105361.36071074831;
324;9.491145456495477E-6;105361.36071074831;
325;9.491145456495477E-6;105361.36071074831;
326;9.491145456495477E-6;105361.36071074831;
327;9.491145456495477E-6;105361.36071074831;
328;9.491145456495477E-6;105361.36071074831;
329;9.491145456495477E-6;105361.36071074831;
330;9.491145456495477E-6;105361.36071074831;
331;9.491145456495477E-6;105361.36071074831;
332;9.491145456495477E-6;105361.36071074831;
333;9.491145456495477E-6;105361.36071074831;
334;9.491145456495477E-6;105361.36071074831;
